text,font_size,is_bold,is_italic,y_pos,x_pos,line_height,space_after_line,space_before_line,page,is_title_case,is_upper,ends_colon,starts_number,word_count,has_bullet_prefix,label
Lorie Dobbins,7.440000057220459,0,0,376.6,234.32748413085938,45.0491943359375,0.0,0.0,3,1,0,0,0,2,0,other
Julia Escalona,7.440000057220459,0,0,377.0,167.12791442871094,44.63262939453125,0.0,0.0,3,1,0,0,0,2,0,other
Cole AFR/EA,7.440000057220459,0,0,377.5,289.8863830566406,44.230804443359375,0.0,0.0,3,0,0,0,0,2,0,other
Harry Proctor,7.440000057220459,0,0,378.7,345.32550048828125,42.973388671875,0.0,0.0,3,1,0,0,0,2,0,other
Lydia Hall,7.440000057220459,0,0,387.8,391.2853698730469,33.88922119140625,0.0,0.0,3,1,0,0,0,2,0,other
AFR/WA AFR/WA AFR/WA,7.440000057220459,0,0,390.9,82.64979553222656,30.80126953125,0.0,0.0,3,0,1,0,0,3,0,other
AFR/EA,7.440000057220459,0,0,393.4,176.7277374267578,28.316619873046875,0.0,0.0,3,0,1,0,0,1,0,other
AFR/SA,7.440000057220459,0,0,393.8,243.9273223876953,27.90740966796875,5.09259033203125,0.0,3,0,1,0,0,1,0,other
GH Senior,7.440000057220459,1,0,426.8,55.17095947265625,35.9649658203125,0.0,5.09259033203125,3,0,0,0,0,2,0,other
Advisor,7.440000057220459,1,0,431.1,64.65101623535156,27.07415771484375,0.0,0.0,3,1,0,0,0,1,0,other
"Katherine Kripke, Julie Wallace Mary Harvey, GH Senior Subhi Mehdi GH Senior GH Senior GH Senior Mary Harvey GH Senior",7.440000057220459,0,0,433.6,73.04998779296875,184.6212158203125,0.0,0.0,3,0,0,0,0,20,0,other
Margaret,7.440000057220459,0,0,438.4,280.28656005859375,29.12762451171875,0.0,0.0,3,1,0,0,0,1,0,other
Neuse,7.440000057220459,0,0,447.1,289.8863830566406,20.45257568359375,0.0,0.0,3,1,0,0,0,1,0,other
Ishrat Husain Staff Staff Staff,7.440000057220459,0,0,451.2,82.64979553222656,59.883056640625,0.0,0.0,3,1,0,0,0,5,0,other
Ishrat Husain,7.440000057220459,0,0,469.3,141.2092742919922,41.7384033203125,0.0,0.0,3,1,0,0,0,2,0,other
Julie Wallace Hope Sukin Hope Sukin,7.440000057220459,0,0,473.9,234.32748413085938,83.05044555664062,0.0,0.0,3,1,0,0,0,6,0,other
AFR/SD,7.440000057220459,1,0,475.2,55.17095947265625,28.725799560546875,0.0,0.0,3,0,1,0,0,1,0,other
Julie Wallace John Paul,7.440000057220459,0,0,480.1,345.32550048828125,76.85299682617188,0.0,0.0,3,1,0,0,0,4,0,other
Rep,7.440000057220459,1,0,482.1,64.65095520019531,14.671905517578125,0.0,0.0,3,1,0,0,0,1,0,other
Clark,7.440000057220459,0,0,492.7,354.9253234863281,18.391693115234375,7.808306884765614,0.0,3,1,0,0,0,1,0,other
GH/RCS,7.440000057220459,1,0,518.9,55.17095947265625,30.3848876953125,0.0,7.808306884765614,3,0,1,0,0,1,0,other
McCharen,7.440000057220459,0,0,523.7,289.8863830566406,33.26422119140625,0.0,0.0,3,0,0,0,0,1,0,other
"Pressman,",7.440000057220459,0,0,524.7,176.72853088378906,32.237548828125,0.0,0.0,3,1,0,0,0,1,0,other
Rep,7.440000057220459,1,0,526.8,64.65095520019531,14.67218017578125,0.0,0.0,3,1,0,0,0,1,0,other
Mengech,7.440000057220459,0,0,527.4,195.92820739746094,29.544189453125,0.0,0.0,3,1,0,0,0,1,0,other
Gregory,7.440000057220459,0,0,530.3,400.88519287109375,26.65008544921875,0.0,0.0,3,1,0,0,0,1,0,other
Patricia,7.440000057220459,0,0,532.3,186.328369140625,24.58917236328125,0.0,0.0,3,1,0,0,0,1,0,other
Celeste,7.440000057220459,0,0,533.2,391.2853698730469,23.76336669921875,0.0,0.0,3,1,0,0,0,1,0,other
Nancy,7.440000057220459,0,0,535.6,280.28656005859375,21.27838134765625,0.0,0.0,3,1,0,0,0,1,0,other
Willa,7.440000057220459,0,0,538.5,167.1287078857422,18.3916015625,4.508398437499977,0.0,3,1,0,0,0,1,0,other
"Nancy Lowenthal,",7.440000057220459,0,0,561.4,280.28656005859375,56.81927490234375,0.0,4.508398437499977,3,1,0,0,0,2,0,other
Rose McCullough,7.440000057220459,0,0,562.0,82.64979553222656,56.21661376953125,0.0,0.0,3,0,0,0,0,2,0,other
GH HIV/AIDS,7.440000057220459,1,0,563.0,55.17095947265625,49.1932373046875,0.0,0.0,3,0,1,0,0,2,0,other
Point Person,7.440000057220459,1,0,566.7,64.65101623535156,42.5716552734375,0.0,0.0,3,1,0,0,0,2,0,other
Megan Gerson,7.440000057220459,0,0,572.4,289.8863830566406,45.86761474609375,0.0,0.0,3,1,0,0,0,2,0,other
Janean Martin Janean Martin Janean Martin Janean Martin,7.440000057220459,0,0,574.0,167.1287078857422,44.22149658203125,6.77850341796875,0.0,3,1,0,0,0,8,0,other
Delna Ghandhi (202-,7.440000057220459,0,0,625.0,111.69038391113281,63.22515869140625,0.0,6.77850341796875,3,1,0,0,0,3,0,other
Emily Wainwright,7.440000057220459,1,0,627.0,92.49073791503906,61.1790771484375,0.0,0.0,3,1,0,0,0,2,0,other
(202-,7.440000057220459,0,0,628.4,73.17054748535156,15.49749755859375,0.0,0.0,3,0,0,0,0,1,0,other
Rose McCullough Frances Davidson,7.440000057220459,1,0,629.5,280.4071350097656,58.6956787109375,0.0,0.0,3,0,0,0,0,4,0,other
Coordinator,7.440000057220459,1,0,632.6,64.65101623535156,41.53753662109375,0.0,0.0,3,1,0,0,0,1,0,other
Nancy McCharen,7.440000057220459,0,0,633.7,299.6067810058594,54.54266357421875,0.0,0.0,3,0,0,0,0,2,0,other
Patricia Mengech,7.440000057220459,0,0,634.1,186.44894409179688,54.1334228515625,0.0,0.0,3,1,0,0,0,2,0,other
Willa Pressman,7.440000057220459,1,0,636.1,167.24928283691406,52.08001708984375,0.0,0.0,3,1,0,0,0,2,0,other
Sandra Jordan,7.440000057220459,1,0,638.6,391.4051208496094,49.6099853515625,0.0,0.0,3,1,0,0,0,2,0,other
Country,7.440000057220459,1,0,639.1,55.17095947265625,28.725830078125,0.0,0.0,3,1,0,0,0,1,0,other
(202-712-4569) (202-712-0187) (202-712-5712) (202-712-5022) (202-712-0428) (202-712-5146) (202-712-4763) (202-712-1894) (202-712-0540) (202-712-0982) (202-712-0428) (202-712-1161) (202-712-1444),7.440000057220459,0,0,639.2,102.090576171875,48.977294921875,0.0,0.0,3,0,0,0,0,13,0,other
Bryn Sakagawa,7.440000057220459,0,0,639.4,205.64857482910156,48.76171875,0.0,0.0,3,1,0,0,0,2,0,other
Julia Byington,7.440000057220459,0,0,642.7,318.8064270019531,45.4732666015625,0.0,0.0,3,1,0,0,0,2,0,other
Julie Wallace,7.440000057220459,1,0,643.6,234.4480438232422,44.63995361328125,0.0,0.0,3,1,0,0,0,2,0,other
Susan Wright,7.440000057220459,1,0,644.2,73.17054748535156,44.0299072265625,0.0,0.0,3,1,0,0,0,2,0,other
Julie Wallace,7.440000057220459,0,0,646.1,364.6457214355469,42.14752197265625,0.0,0.0,3,1,0,0,0,2,0,other
Jason Wright,7.440000057220459,0,0,646.9,253.64772033691406,41.32916259765625,0.0,0.0,3,1,0,0,0,2,0,other
Susan Youll,7.440000057220459,0,0,649.8,410.3652038574219,38.4425048828125,0.0,0.0,3,1,0,0,0,2,0,other
712-4904) 712-4808),7.440000057220459,0,0,655.3,82.77035522460938,32.85504150390625,5.8449584960937955,0.0,3,0,0,0,1,2,0,other
REDSO/ESA,7.440000057220459,0,0,694.0,167.1295166015625,42.37078857421875,0.0,5.8449584960937955,3,0,1,0,0,1,0,other
Sierra Leone,7.440000057220459,0,0,696.2,391.2853698730469,40.0792236328125,0.0,0.0,3,1,0,0,0,2,0,other
Country,7.440000057220459,1,0,698.1,55.17095947265625,28.725830078125,0.0,0.0,3,1,0,0,0,1,0,other
(Botswana),7.440000057220459,0,0,700.2,150.80909729003906,36.15838623046875,0.0,0.0,3,1,0,0,0,1,0,other
Rwanda,7.440000057220459,0,0,710.1,280.287353515625,26.2408447265625,0.0,0.0,3,1,0,0,0,1,0,other
Senegal,7.440000057220459,0,0,710.9,345.3263244628906,25.4150390625,0.0,0.0,3,1,0,0,0,1,0,other
Nigeria,7.440000057220459,0,0,712.1,73.05076599121094,24.17254638671875,0.0,0.0,3,1,0,0,0,1,0,other
RHAP,7.440000057220459,0,0,714.6,234.32827758789062,21.70245361328125,0.0,0.0,3,0,1,0,0,1,0,other
RCSA,7.440000057220459,0,0,715.0,141.2092742919922,21.29327392578125,0.0,0.0,3,0,1,0,0,1,0,other
"For questions regarding country coordination in the Africa region, please contact GH/RCS Africa Team Leader, Willa Pressman at 202-712-0187,",7.440000057220459,0,0,299.1,444.2033996582031,437.18194580078125,0.0,0.0,4,0,0,0,0,19,0,other
Priority,7.440000057220459,1,0,327.1,55.17095947265625,27.066741943359375,0.0,0.0,4,1,0,0,0,1,0,other
PEPFAR PEPFAR,7.440000057220459,0,0,334.1,73.04998779296875,29.152587890625,0.0,0.0,4,0,1,0,0,2,0,other
Malaria Malaria,7.440000057220459,0,0,338.2,177.2088623046875,25.003173828125,0.0,0.0,4,1,0,0,0,2,0,other
--,7.440000057220459,0,0,338.8,120.090576171875,4.95501708984375,0.0,0.0,4,0,0,0,0,1,1,other
--,7.440000057220459,0,0,338.9,288.2060241699219,4.95501708984375,0.54498291015625,0.0,4,0,0,0,0,1,1,other
MCH,7.440000057220459,0,0,344.4,269.4869689941406,18.81146240234375,0.0,0.54498291015625,4,0,1,0,0,1,0,other
PRH PRH,7.440000057220459,0,0,346.9,186.80870056152344,16.33551025390625,0.0,0.0,4,0,1,0,0,2,0,other
TB,7.440000057220459,0,0,351.9,82.64981079101562,11.37103271484375,1.8289672851562955,0.0,4,0,1,0,0,1,0,other
Subhi Mehdi Scott Radloff Krista Desgranges Krista Desgranges,7.440000057220459,0,0,365.1,167.60902404785156,146.01675415039062,0.0,1.8289672851562955,4,1,0,0,0,8,0,other
Marjorie Copson,7.440000057220459,0,0,369.2,386.00323486328125,52.489227294921875,0.0,0.0,4,1,0,0,0,2,0,other
AFR Bureau,7.440000057220459,1,0,371.5,55.17095947265625,42.5716552734375,0.0,0.0,4,0,0,0,0,2,0,other
Desk Officer,7.440000057220459,1,0,371.6,64.6510009765625,42.147613525390625,0.0,0.0,4,1,0,0,0,2,0,other
Katie Donohoe,7.440000057220459,0,0,374.6,336.324951171875,47.110107421875,0.0,0.0,4,1,0,0,0,2,0,other
"Lorie Dobbins,",7.440000057220459,0,0,374.8,73.04998779296875,46.9091796875,0.0,0.0,4,1,0,0,0,2,0,other
Crystal Garrett,7.440000057220459,0,0,375.4,288.2060852050781,46.284271240234375,0.0,0.0,4,1,0,0,0,2,0,other
Ami Helson,7.440000057220459,0,0,383.7,120.090576171875,38.025848388671875,0.0,0.0,4,1,0,0,0,2,0,other
AFR/WA,7.440000057220459,0,0,390.9,297.805908203125,30.79412841796875,0.0,0.0,4,0,1,0,0,1,0,other
AFR/EA AFR/EA AFR/EA,7.440000057220459,0,0,393.4,129.69041442871094,28.31976318359375,0.0,0.0,4,0,1,0,0,3,0,other
AFR/SA AFR/SA,7.440000057220459,0,0,393.8,82.64981079101562,27.91485595703125,5.08514404296875,0.0,4,0,1,0,0,2,0,other
GH Senior,7.440000057220459,1,0,426.8,55.17095947265625,35.9649658203125,0.0,5.08514404296875,4,0,0,0,0,2,0,other
Advisor,7.440000057220459,1,0,431.1,64.6510009765625,27.07415771484375,0.0,0.0,4,1,0,0,0,1,0,other
GH Senior GH Senior GH Senior Ishrat Husain GH Senior,7.440000057220459,0,0,433.6,73.04998779296875,77.46676635742188,0.0,0.0,4,0,0,0,0,10,0,other
Richard,7.440000057220459,0,0,442.1,120.090576171875,25.415069580078125,0.0,0.0,4,1,0,0,0,1,0,other
Ishrat Husain Roxana,7.440000057220459,0,0,442.9,231.08778381347656,68.15045166015625,0.0,0.0,4,1,0,0,0,3,0,other
Greene,7.440000057220459,0,0,444.2,129.69041442871094,23.33929443359375,0.0,0.0,4,1,0,0,0,1,0,other
Rogers,7.440000057220459,0,0,444.6,240.6876220703125,22.9698486328125,0.0,0.0,4,1,0,0,0,1,0,other
"For corrections or changes, please contact Celeste Gregory, cgregory@usaid.gov (202-661-0373)",7.440000057220459,0,0,446.4,463.4030456542969,289.91448974609375,0.0,0.0,4,0,0,0,0,10,0,other
Staff Staff,7.440000057220459,0,0,451.2,82.64981079101562,16.330810546875,1.7691894531250227,0.0,4,1,0,0,0,2,0,other
Mary Harvey,7.440000057220459,0,0,469.3,129.69041442871094,41.73095703125,0.0,1.7691894531250227,4,1,0,0,0,2,0,other
"Hope Sukin,",7.440000057220459,0,0,472.0,120.090576171875,39.059967041015625,0.0,0.0,4,1,0,0,0,2,0,other
Julie Wallace Hope Sukin Hope Sukin,7.440000057220459,0,0,473.9,73.04998779296875,83.05047607421875,0.0,0.0,4,1,0,0,0,6,0,other
AFR/SD,7.440000057220459,1,0,475.2,55.17095947265625,28.725799560546875,0.0,0.0,4,0,1,0,0,1,0,other
John Paul,7.440000057220459,0,0,480.1,336.324951171875,31.002471923828125,0.0,0.0,4,1,0,0,0,2,0,other
Rep,7.440000057220459,1,0,482.1,64.65095520019531,14.671905517578125,0.0,0.0,4,1,0,0,0,1,0,other
Clark,7.440000057220459,0,0,492.7,345.9247741699219,18.391693115234375,7.808306884765614,0.0,4,1,0,0,0,1,0,other
GH/RCS,7.440000057220459,1,0,518.9,55.17095947265625,30.3848876953125,0.0,7.808306884765614,4,0,1,0,0,1,0,other
McCharen,7.440000057220459,0,0,523.7,297.805908203125,33.26422119140625,0.0,0.0,4,0,0,0,0,1,0,other
Pressman,7.440000057220459,0,0,526.5,129.69041442871094,30.3790283203125,0.0,0.0,4,1,0,0,0,1,0,other
Rep,7.440000057220459,1,0,526.8,64.65095520019531,14.67218017578125,0.0,0.0,4,1,0,0,0,1,0,other
Mengech,7.440000057220459,0,0,527.4,240.6876220703125,29.54742431640625,0.0,0.0,4,1,0,0,0,1,0,other
Gregory,7.440000057220459,0,0,530.3,395.6030578613281,26.6500244140625,0.0,0.0,4,1,0,0,0,1,0,other
Patricia,7.440000057220459,0,0,532.3,231.08778381347656,24.59234619140625,0.0,0.0,4,1,0,0,0,1,0,other
Celeste,7.440000057220459,0,0,533.2,386.00323486328125,23.76336669921875,0.0,0.0,4,1,0,0,0,1,0,other
Nancy,7.440000057220459,0,0,535.6,288.2060852050781,21.27838134765625,0.0,0.0,4,1,0,0,0,1,0,other
Willa,7.440000057220459,0,0,538.5,120.090576171875,18.400634765625,0.9993652343749773,0.0,4,1,0,0,0,1,0,other
"Neen Alrutz, Krista",7.440000057220459,0,0,557.9,231.08778381347656,60.33087158203125,0.0,0.9993652343749773,4,1,0,0,0,3,0,other
"Shanti Conly, Julie",7.440000057220459,0,0,559.5,73.04998779296875,58.70159912109375,0.0,0.0,4,1,0,0,0,3,0,other
"Katherine Kripke,",7.440000057220459,0,0,562.7,167.60902404785156,55.57672119140625,0.0,0.0,4,1,0,0,0,2,0,other
GH HIV/AIDS,7.440000057220459,1,0,563.0,55.17095947265625,49.1932373046875,0.0,0.0,4,0,1,0,0,2,0,other
Point Person,7.440000057220459,1,0,566.7,64.6510009765625,42.5716552734375,0.0,0.0,4,1,0,0,0,2,0,other
Lisa Maniscalco,7.440000057220459,0,0,567.4,120.090576171875,50.830078125,0.0,0.0,4,1,0,0,0,2,0,other
Janean Martin Janean Martin Janean Martin,7.440000057220459,0,0,574.0,288.2060852050781,44.21905517578125,0.0,0.0,4,1,0,0,0,6,0,other
"Shanti Conly,",7.440000057220459,0,0,575.5,336.324951171875,42.78741455078125,0.0,0.0,4,1,0,0,0,2,0,other
Peter Salama,7.440000057220459,0,0,577.3,177.2088623046875,40.91253662109375,0.0,0.0,4,1,0,0,0,2,0,other
Wallace,7.440000057220459,0,0,592.0,82.64981079101562,26.23345947265625,0.0,0.0,4,1,0,0,0,1,0,other
Stewart,7.440000057220459,0,0,593.7,240.6876220703125,24.58917236328125,1.2108276367187045,0.0,4,1,0,0,0,1,0,other
(202-,7.440000057220459,0,0,619.5,120.20989990234375,16.11724853515625,0.0,1.2108276367187045,4,0,0,0,0,1,0,other
Trent Ruebush (202-,7.440000057220459,0,0,624.3,139.41079711914062,63.85015869140625,0.0,0.0,4,1,0,0,0,3,0,other
Coordinator,7.440000057220459,1,0,632.6,64.6510009765625,41.53753662109375,0.0,0.0,4,1,0,0,0,1,0,other
Nancy McCharen,7.440000057220459,0,0,633.7,307.406494140625,54.54266357421875,0.0,0.0,4,0,0,0,0,2,0,other
Alan Bornbusch,7.440000057220459,1,0,634.5,288.3266296386719,53.74658203125,0.0,0.0,4,1,0,0,0,2,0,other
Willa Pressman Willa Pressman,7.440000057220459,1,0,636.1,120.20989990234375,52.0804443359375,0.0,0.0,4,1,0,0,0,4,0,other
(202-712- 4691),7.440000057220459,1,0,637.4,297.8066711425781,50.83013916015625,0.0,0.0,4,0,0,0,0,2,0,other
Country,7.440000057220459,1,0,639.1,55.17095947265625,28.725830078125,0.0,0.0,4,1,0,0,0,1,0,other
(202-712-4802) (202-712-0428) (202-712-0187) (202-712-1001) (202-712-4943) (202-712-0808) (202-712-5024) (202-712-1894) (202-712-5955) (202-712-0788) (202-712-4539) (202-712-5536),7.440000057220459,0,0,639.2,82.77037048339844,48.97760009765625,0.0,0.0,4,0,0,0,0,12,0,other
Krista Stewart,7.440000057220459,1,0,639.4,231.20835876464844,48.76177978515625,0.0,0.0,4,1,0,0,0,2,0,other
Carl Hawkins,7.440000057220459,1,0,641.9,386.1238098144531,46.29913330078125,0.0,0.0,4,1,0,0,0,2,0,other
Mark Austin,7.440000057220459,1,0,645.2,187.04983520507812,42.98834228515625,0.0,0.0,4,1,0,0,0,2,0,other
Celeste Carr Julie Wallace,7.440000057220459,1,0,646.1,73.17054748535156,42.1475830078125,0.0,0.0,4,1,0,0,0,4,0,other
Laura Harley,7.440000057220459,0,0,646.9,250.4080352783203,41.3143310546875,0.0,0.0,4,1,0,0,0,2,0,other
Sharmila Raj,7.440000057220459,0,0,647.3,405.3234558105469,40.91998291015625,0.0,0.0,4,1,0,0,0,2,0,other
Tanvi Pandit Tara Lewing,7.440000057220459,0,0,648.1,206.24935913085938,40.09893798828125,0.0,0.0,4,1,0,0,0,4,0,other
Ritu Singh,7.440000057220459,1,0,652.2,336.4455261230469,35.972412109375,0.0,0.0,4,1,0,0,0,2,0,other
712-0187) 712-5734),7.440000057220459,0,0,655.3,129.8109588623047,32.85504150390625,0.0,0.0,4,0,0,0,1,2,0,other
wpressman@usaid.gov,7.440000057220459,0,0,667.3,453.80322265625,69.05059814453125,0.0,0.0,4,0,0,0,0,1,0,other
South Africa,7.440000057220459,0,0,696.2,73.05076599121094,40.08673095703125,0.0,0.0,4,1,0,0,0,2,0,other
Country,7.440000057220459,1,0,698.1,55.17095947265625,28.725830078125,0.0,0.0,4,1,0,0,0,1,0,other
Zimbabwe,7.440000057220459,0,0,702.6,386.0040283203125,33.680908203125,0.0,0.0,4,1,0,0,0,1,0,other
Tanzania,7.440000057220459,0,0,707.2,167.61061096191406,29.12762451171875,0.0,0.0,4,1,0,0,0,1,0,other
Uganda,7.440000057220459,0,0,711.3,231.0885772705078,24.9984130859375,0.0,0.0,4,1,0,0,0,1,0,other
Zambia,7.440000057220459,0,0,711.7,336.3257751464844,24.5892333984375,0.0,0.0,4,1,0,0,0,1,0,other
WARP,7.440000057220459,0,0,713.0,288.2068786621094,23.3541259765625,0.0,0.0,4,0,1,0,0,1,0,other
Sudan,7.440000057220459,0,0,715.9,120.09013366699219,20.4599609375,0.0,0.0,4,1,0,0,0,1,0,other
Core compensation has generated a lot of myths. Here are the 3 myths we've been hearing,12.0,0,0,152.5,54.0,13.404006958007812,0.39599304199219887,0.0,1,0,0,0,0,16,0,other
"the most, along with the FACTS.",12.0,0,0,166.3,54.0,13.404006958007812,27.995993041992165,0.39599304199219887,1,0,0,0,0,6,0,other
MYTH #1:,12.0,1,0,207.7,54.0,13.404006958007812,0.39599304199219887,27.995993041992165,1,0,1,1,0,2,0,h1
The Core Compensation Plan is going to be put in place sooner than April 2000.,12.0,1,0,221.5,54.0,13.404006958007812,14.195993041992182,0.39599304199219887,1,0,0,0,0,15,0,other
FACT:,12.0,1,0,249.1,72.0,13.404006958007812,0.395993041992142,14.195993041992182,1,0,1,1,0,1,0,h1
There are no plans to convert to the Core before April 2000. The FAA plans to convert on,12.0,0,0,262.9,72.0,13.40399169921875,0.39600830078126137,0.395993041992142,1,0,0,0,0,18,0,other
"April 23, 2000.",12.0,0,0,276.7,72.0,13.40399169921875,41.79600830078124,0.39600830078126137,1,1,0,0,0,3,0,other
MYTH #2:,12.0,1,0,331.9,54.0,13.40399169921875,0.39600830078126137,41.79600830078124,1,0,1,1,0,2,0,h1
Employees in bargaining units will never be covered by the Core Compensation Plan.,12.0,1,0,345.7,54.0,13.40399169921875,14.196008300781273,0.39600830078126137,1,0,0,0,0,13,0,other
FACT:,12.0,1,0,373.3,72.0,13.40399169921875,0.39600830078126137,14.196008300781273,1,0,1,1,0,1,0,h1
The Core Compensation Plan will be the basis for all future management bargaining,12.0,0,0,387.1,72.0,13.40399169921875,0.3960083007812045,0.39600830078126137,1,0,0,0,0,13,0,other
"proposals for all bargaining units. However, bargaining unit members will not be converted",12.0,0,0,400.9,72.0,13.40399169921875,0.39600830078126137,0.3960083007812045,1,0,0,0,0,13,0,other
to the Core Plan until an agreement is reached between their union and the agency.,12.0,0,0,414.7,72.0,13.40399169921875,41.79600830078124,0.39600830078126137,1,0,0,0,0,15,0,other
MYTH #3:,12.0,1,0,469.9,54.0,13.40399169921875,0.39600830078126137,41.79600830078124,1,0,1,1,0,2,0,h1
"The agency is planning to remove or reduce important employee benefits (such as, sick",12.0,1,0,483.7,54.0,13.40399169921875,0.39600830078126137,0.39600830078126137,1,0,0,0,0,14,0,other
"and annual leave, leave transfer program, overtime pay, alternate work schedules, holidays,",12.0,0,0,497.5,54.0,13.40399169921875,0.39600830078126137,0.39600830078126137,1,0,0,0,0,12,0,other
"jury duty or witness service, RIF protections, and/or military leave).",12.0,0,0,511.3,54.0,13.40399169921875,14.196008300781273,0.39600830078126137,1,0,0,0,0,10,0,other
FACT:,12.0,1,0,538.9,72.0,13.40399169921875,0.3960083007813182,14.196008300781273,1,0,1,1,0,1,0,h1
The FAA is not planning to remove or reduce any of these benefits. When FAA was,12.0,0,0,552.7,72.0,13.40399169921875,0.3960083007812045,0.3960083007813182,1,0,0,0,0,16,0,other
"originally exempted from Title V, it had the opportunity to change these benefits because it",12.0,0,0,566.5,72.0,13.40399169921875,0.3960083007812045,0.3960083007812045,1,0,0,0,0,15,0,other
was no longer required by law to maintain them. The agency chose to maintain these,12.0,0,0,580.3,72.0,13.40399169921875,0.3960083007813182,0.3960083007812045,1,0,0,0,0,15,0,other
important benefits and has no plans to remove or reduce them.,12.0,0,0,594.1,72.0,13.40399169921875,29.896008300781205,0.3960083007813182,1,0,0,0,0,11,0,other
Need more Info?,11.039999961853027,1,0,637.4,262.55999755859375,12.3316650390625,14.1683349609375,29.896008300781205,1,0,0,0,0,3,0,h1
"There are other myths out there, and a lot of questions. To find additional information, check the",11.039999961853027,0,0,663.9,54.0,12.3316650390625,0.26833496093752274,14.1683349609375,1,0,0,0,0,17,0,other
"Internet site, http://www.faa.gov/corecomp/. Frequently asked questions and their answers are at",11.039999961853027,0,0,676.5,54.0,12.3316650390625,0.3683349609375455,0.26833496093752274,1,0,0,0,0,11,0,other
http://www.faa.gov/corecomp/qanda.htm.,11.039999961853027,0,0,689.2,54.0,12.3316650390625,49.968334960937455,0.3683349609375455,1,0,0,0,0,1,0,other
"October 27, 1999",9.960000038146973,0,0,751.5,260.6400146484375,11.12530517578125,0.0,49.968334960937455,1,1,0,0,0,3,0,other
THE CENTRE FOR HUMANITARIAN DATA,14.0,1,0,55.3,53.95610046386719,20.131999969482422,22.968000030517587,0.0,1,0,1,0,0,5,0,other
GUIDANCE NOTE SERIES,12.0,1,0,98.4,53.309600830078125,15.972000122070312,2.0279998779296875,22.968000030517587,1,0,1,0,0,3,0,other
DATA RESPONSIBILITY IN HUMANITARIAN ACTION,12.0,1,0,116.4,53.309600830078125,15.972000122070312,10.32799987792967,2.0279998779296875,1,0,1,0,0,5,0,other
RESPONSIBLE DATA SHARING WITH DONORS,19.0,1,0,142.7,53.309600830078125,25.878005981445312,27.4219940185547,10.32799987792967,1,0,1,0,0,5,0,other
KEY TAKEAWAYS:,11.0,1,0,196.0,63.71649932861328,14.982009887695312,7.717990112304676,27.4219940185547,1,0,1,1,0,2,0,h1
• Sharing sensitive personal and non-personal data without adequate safeguards can exacerbate,11.0,0,0,218.7,74.98049926757812,13.871002197265625,0.0,7.717990112304676,1,0,0,0,0,12,1,other
"risks for crisis-affected people, humanitarian organizations and donors.",11.0,0,0,231.9,86.32150268554688,13.871002197265625,10.328997802734392,0.0,1,0,0,0,0,8,0,other
• Donors regularly request data from the organizations they fund in order to fulfil their obligations,11.0,0,0,256.1,74.98049926757812,13.871002197265625,0.0,10.328997802734392,1,0,0,0,0,16,1,other
and objectives. Some of these requests relate to sensitive information and data which needs to,11.0,0,0,269.3,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,15,0,other
be protected in order to mitigate risk.,11.0,0,0,282.5,86.32150268554688,13.871002197265625,10.328997802734364,0.0,1,0,0,0,0,7,0,other
• Common objectives for data sharing with donors include: (i) situational awareness and,11.0,0,0,306.7,74.98049926757812,13.871002197265625,0.0,10.328997802734364,1,0,0,0,0,13,1,other
"programme design; (ii) accountability and transparency; and (iii) legal, regulatory, and policy",11.0,0,0,319.9,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,12,0,other
requirements.,11.0,0,0,333.1,86.32150268554688,13.871002197265625,12.528997802734352,0.0,1,0,0,0,0,1,0,other
• Common constraints related to sharing data with donors include: (i) lack of regulatory framework,11.0,0,0,359.5,74.98049926757812,13.871002197265625,0.0,12.528997802734352,1,0,0,0,0,15,1,other
for responsibly managing sensitive non-personal data; (ii) capacity gaps; and (iii) purpose,11.0,0,0,372.7,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,12,0,other
limitation.,11.0,0,0,385.9,86.32150268554688,13.871002197265625,10.32899780273442,0.0,1,0,0,0,0,1,0,other
• Donors and humanitarian organizations can take the following steps to minimize risks while,11.0,0,0,410.1,74.98049926757812,13.871002197265625,0.0,10.32899780273442,1,0,0,0,0,14,1,other
maximizing benefits when sharing sensitive data: (i) reviewing and clarifying the formal or,11.0,0,0,423.3,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,13,0,other
informal frameworks that govern the collection and sharing of disaggregated data; (ii) formalizing,11.0,0,0,436.5,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,13,0,other
and standardising requests for sensitive data; (iii) investing in data management capacities of,11.0,0,0,449.7,86.32150268554688,13.871002197265625,0.0,0.0,1,0,0,0,0,13,0,other
staff and organisations; and (iv) adopting common principles for donor data management.,11.0,0,0,462.9,86.32150268554688,13.871002197265625,32.7289978027344,0.0,1,0,0,0,0,12,0,other
INTRODUCTION,11.0,1,0,509.5,53.53050231933594,14.982025146484375,9.71797485351567,32.7289978027344,1,0,1,0,0,1,0,h1
"Donors have an important role in the humanitarian data ecosystem, both as drivers of increased data",11.0,0,0,534.2,53.4535026550293,13.87103271484375,0.0,9.71797485351567,1,0,0,0,0,16,0,other
